token_id,balance,length
7306,4277,9
7307,489,2
7308,2112,5
7309,3943,8
7310,751,2
7311,2569,6
7312,4578,10
7313,466,1
7314,4291,9
7315,2374,5
7316,2080,5
7317,898,2
7318,726,2
7319,3744,8
7320,1888,4
7321,4298,9
7322,4281,9
7323,2376,5
7324,4209,9
7325,3510,8
7326,3140,7
7327,4980,10
7328,1850,4
7329,1867,4
7330,4868,10
7331,1093,3
7332,4835,10
7333,3841,8
7334,3394,7
7335,255,1
7336,775,2
7337,4549,10
7338,2443,5
7339,755,2
7340,662,2
7341,272,1
7342,1234,3
7343,3458,7
7344,3975,8
7345,854,2
7346,1841,4
7347,497,2
7348,1125,3
7349,4931,10
7350,3778,8
7351,3769,8
7352,785,2
7353,383,1
7354,291,1
7355,2260,5
7356,4184,9
7357,351,1
7358,2340,5
7359,164,1
7360,3158,7
7361,4451,9
7362,458,1
7363,4669,10
7364,3685,8
7365,494,2
7366,1480,3
7367,3068,7
7368,1635,4
7369,4160,9
7370,1687,4
7371,3512,8
7372,2682,6
7373,2623,6
7374,7,1
7375,2380,5
7376,3691,8
7377,2966,6
7378,4757,10
7379,3678,8
7380,3375,7
7381,2662,6
7382,4883,10
7383,2352,5
7384,732,2
7385,2055,5
7386,1734,4
7387,3668,8
7388,545,2
7389,2966,6
7390,240,1
7391,72,1
7392,1258,3
7393,3075,7
7394,3756,8
7395,45,1
7396,1641,4
7397,2709,6
7398,4952,10
7399,531,2
7400,3972,8
7401,4015,9
7402,844,2
7403,429,1
7404,2913,6
7405,2279,5
7406,3506,8
7407,2518,6
7408,844,2
7409,302,1
7410,4041,9
7411,4912,10
7412,2223,5
7413,4383,9
7414,1077,3
7415,831,2
7416,1400,3
7417,4383,9
7418,1497,3
7419,2001,4
7420,448,1
7421,775,2
7422,58,1
7423,1532,4
7424,765,2
7425,3392,7
7426,1303,3
7427,1433,3
7428,4601,10
7429,4777,10
7430,1478,3
7431,3252,7
7432,222,1
7433,650,2
7434,170,1
7435,2522,6
7436,2082,5
7437,1044,3
7438,1032,3
7439,3765,8
7440,302,1
7441,3084,7
7442,3289,7
7443,2847,6
7444,1680,4
7445,209,1
7446,656,2
7447,2341,5
7448,2693,6
7449,2861,6
7450,1939,4
7451,3436,7
7452,3254,7
7453,2378,5
7454,2877,6
7455,4588,10
7456,3458,7
7457,2768,6
7458,1687,4
7459,2783,6
7460,4204,9
7461,4618,10
7462,1392,3
7463,2805,6
7464,1367,3
7465,1165,3
7466,261,1
7467,3330,7
7468,2146,5
7469,3875,8
7470,2561,6
7471,1054,3
7472,1324,3
7473,3544,8
7474,424,1
7475,260,1
7476,4427,9
7477,3000,7
7478,3806,8
7479,456,1
7480,4200,9
7481,4002,9
7482,4430,9
7483,3727,8
7484,1390,3
7485,3806,8
7486,1089,3
7487,1449,3
7488,553,2
7489,1177,3
7490,2903,6
7491,1888,4
7492,1502,4
7493,2336,5
7494,3954,8
7495,986,2
7496,2029,5
7497,4445,9
7498,2210,5
7499,3332,7
7500,2779,6
7501,2754,6
7502,2819,6
7503,3921,8
7504,458,1
7505,2440,5
7506,662,2
7507,3793,8
7508,1120,3
7509,2558,6
7510,4487,10
7511,4073,9
7512,906,2
7513,2179,5
7514,139,1
7515,3243,7
7516,2460,5
7517,3019,7
7518,3082,7
7519,1692,4
7520,1216,3
7521,3359,7
7522,949,2
7523,736,2
7524,1888,4
7525,32,1
7526,4855,10
7527,328,1
7528,1797,4
7529,3624,8
7530,4018,9
7531,613,2
7532,4112,9
7533,1803,4
7534,1595,4
7535,2346,5
7536,686,2
7537,1844,4
7538,740,2
7539,4937,10
7540,937,2
7541,1052,3
7542,3561,8
7543,3555,8
7544,149,1
7545,2712,6
7546,2066,5
7547,3267,7
7548,2619,6
7549,649,2
7550,4185,9
7551,3711,8
7552,2342,5
7553,2222,5
7554,4668,10
7555,2123,5
7556,1277,3
7557,2864,6
7558,4970,10
7559,866,2
7560,2809,6
7561,4797,10
7562,3258,7
7563,2785,6
7564,723,2
7565,3662,8
7566,309,1
7567,3813,8
7568,1819,4
7569,4162,9
7570,4388,9
7571,2258,5
7572,3382,7
7573,4704,10
7574,3168,7
7575,3110,7
7576,4825,10
7577,1217,3
7578,3333,7
7579,3534,8
7580,1177,3
7581,1998,4
7582,3865,8
7583,2418,5
7584,4570,10
7585,3495,8
7586,1858,4
7587,2506,6
7588,3527,8
7589,1358,3
7590,365,1
7591,3146,7
7592,3589,8
7593,1994,4
7594,984,2
7595,158,1
7596,1873,4
7597,2113,5
7598,4827,10
7599,1648,4
7600,2143,5
7601,2423,5
7602,4054,9
7603,4879,10
7604,1341,3
7605,1732,4
7606,2359,5
7607,4438,9
7608,2856,6
7609,4187,9
7610,1716,4
7611,1030,3
7612,1469,3
7613,292,1
7614,4159,9
7615,3191,7
7616,4558,10
7617,1633,4
7618,1610,4
7619,1109,3
7620,4121,9
7621,4961,10
7622,3546,8
7623,2491,5
7624,4125,9
7625,3384,7
7626,1890,4
7627,154,1
7628,2997,7
7629,944,2
7630,4538,10
7631,4583,10
7632,1316,3
7633,1796,4
7634,3875,8
7635,2215,5
7636,373,1
7637,1521,4
7638,3978,8
7639,1612,4
7640,2884,6
7641,840,2
7642,432,1
7643,33,1
7644,2967,6
7645,1166,3
7646,4379,9
7647,2078,5
7648,3499,8
7649,1967,4
7650,2911,6
7651,282,1
7652,90,1
7653,1861,4
7654,975,2
7655,4509,10
7656,2209,5
7657,3754,8
7658,726,2
7659,2981,6
7660,3448,7
7661,4077,9
7662,2659,6
7663,2592,6
7664,4507,10
7665,2375,5
7666,3902,8
7667,4949,10
7668,4273,9
7669,68,1
7670,2788,6
7671,2220,5
7672,1241,3
7673,1205,3
7674,178,1
7675,3409,7
7676,4648,10
7677,3421,7
7678,2043,5
7679,2242,5
7680,1892,4
7681,4110,9
7682,4496,10
7683,2104,5
7684,1190,3
7685,36,1
7686,1813,4
7687,1864,4
7688,1012,3
7689,3215,7
7690,4957,10
7691,3550,8
7692,478,1
7693,1941,4
7694,2808,6
7695,3955,8
7696,2804,6
7697,3206,7
7698,575,2
7699,2274,5
7700,1869,4
7701,1662,4
7702,4853,10
7703,4748,10
7704,148,1
7705,469,1
7706,2414,5
7707,156,1
7708,4602,10
7709,1019,3
7710,74,1
7711,1667,4
7712,567,2
7713,1612,4
7714,942,2
7715,1243,3
7716,2332,5
7717,4567,10
7718,2934,6
7719,2279,5
7720,2922,6
7721,2172,5
7722,3673,8
7723,4642,10
7724,4482,9
7725,4090,9
7726,1824,4
7727,3595,8
7728,4845,10
7729,2565,6
7730,3444,7
7731,360,1
7732,72,1
7733,1822,4
7734,3168,7
7735,2225,5
7736,2180,5
7737,4559,10
7738,3900,8
7739,4194,9
7740,902,2
7741,1325,3
7742,241,1
7743,2104,5
7744,2949,6
7745,2856,6
7746,17,1
7747,4059,9
7748,2255,5
7749,1205,3
7750,173,1
7751,2804,6
7752,4626,10
7753,2540,6
7754,2750,6
7755,1330,3
7756,488,2
7757,3078,7
7758,3829,8
7759,2643,6
7760,4725,10
7761,4486,9
7762,3147,7
7763,2094,5
7764,3179,7
7765,1476,3
7766,4536,10
7767,2102,5
7768,972,2
7769,1994,4
7770,2483,5
7771,4415,9
7772,3713,8
7773,4610,10
7774,2851,6
7775,4272,9
7776,3586,8
7777,3221,7
7778,1279,3
7779,3964,8
7780,3454,7
7781,1169,3
7782,836,2
7783,329,1
7784,3445,7
7785,209,1
7786,1264,3
7787,1645,4
7788,893,2
7789,4578,10
7790,551,2
7791,4268,9
7792,1135,3
7793,1541,4
7794,628,2
7795,3064,7
7796,3429,7
7797,2401,5
7798,2705,6
7799,2397,5
7800,3172,7
7801,1963,4
7802,4131,9
7803,972,2
7804,3663,8
7805,4795,10
7806,2691,6
7807,4310,9
7808,2913,6
7809,3479,7
7810,929,2
7811,3026,7
7812,3358,7
7813,2212,5
7814,2453,5
7815,3345,7
7816,4911,10
7817,3756,8
7818,4148,9
7819,3499,8
7820,4455,9
7821,3759,8
7822,2884,6
7823,753,2
7824,2758,6
7825,3865,8
7826,2612,6
7827,3783,8
7828,2799,6
7829,3906,8
7830,2736,6
7831,4078,9
7832,1658,4
7833,3677,8
7834,1224,3
7835,2825,6
7836,1452,3
7837,1451,3
7838,1222,3
7839,1476,3
7840,3275,7
7841,4450,9
7842,2901,6
7843,4826,10
7844,1756,4
7845,931,2
7846,2780,6
7847,4957,10
7848,1608,4
7849,4420,9
7850,1109,3
7851,2850,6
7852,1533,4
7853,2903,6
7854,3714,8
7855,1818,4
7856,4919,10
7857,4438,9
7858,3334,7
7859,3176,7
7860,1057,3
7861,765,2
7862,1647,4
7863,4704,10
7864,4987,10
7865,1953,4
7866,2080,5
7867,1535,4
7868,3714,8
7869,3040,7
7870,19,1
7871,2094,5
7872,1198,3
7873,2904,6
7874,1220,3
7875,3563,8
7876,4472,9
7877,1325,3
7878,1062,3
7879,2149,5
7880,3246,7
7881,2311,5
7882,1781,4
7883,3122,7
7884,570,2
7885,282,1
7886,1980,4
7887,4194,9
7888,2477,5
7889,611,2
7890,2507,6
7891,3308,7
7892,67,1
7893,2400,5
7894,282,1
7895,3308,7
7896,3111,7
7897,4057,9
7898,1755,4
7899,1307,3
7900,142,1
7901,1420,3
7902,464,1
7903,4761,10
7904,909,2
7905,3717,8
7906,3592,8
7907,4415,9
7908,3295,7
7909,4601,10
7910,526,2
7911,1292,3
7912,3004,7
7913,3873,8
7914,2144,5
7915,876,2
7916,841,2
7917,272,1
7918,2994,7
7919,2455,5
7920,3968,8
7921,1884,4
7922,4545,10
7923,369,1
7924,4334,9
7925,3324,7
7926,1444,3
7927,1542,4
7928,4327,9
7929,2797,6
7930,4068,9
7931,287,1
7932,1837,4
7933,2586,6
7934,4691,10
7935,1794,4
7936,4104,9
7937,3273,7
7938,1261,3
7939,141,1
7940,2153,5
7941,243,1
7942,2146,5
7943,4909,10
7944,106,1
7945,610,2
7946,2180,5
7947,2725,6
7948,1436,3
7949,4735,10
7950,9,1
7951,1084,3
7952,2007,4
7953,3937,8
7954,4042,9
7955,1900,4
7956,2817,6
7957,4815,10
7958,4277,9
7959,1057,3
7960,3494,8
7961,861,2
7962,4892,10
7963,3100,7
7964,939,2
7965,3669,8
7966,2775,6
7967,1925,4
7968,978,2
7969,4115,9
7970,101,1
7971,3936,8
7972,4540,10
7973,3311,7
7974,4645,10
7975,4692,10
7976,3653,8
7977,4041,9
7978,4786,10
7979,3508,8
7980,1502,3
7981,638,2
7982,2033,5
7983,2803,6
7984,4927,10
7985,3907,8
7986,2491,5
7987,281,1
7988,1968,4
7989,2857,6
7990,4896,10
7991,2144,5
7992,1481,3
7993,1405,3
7994,1690,4
7995,4649,10
7996,1475,3
7997,1186,3
7998,1177,3
7999,4260,9
8000,2479,5
8001,855,2
8002,2966,6
8003,3545,8
8004,2197,5
8005,3007,7
8006,749,2
8007,757,2
8008,2713,6
8009,1925,4
8010,938,2
8011,705,2
8012,1731,4
8013,3917,8
8014,2900,6
8015,3150,7
8016,4682,10
8017,1914,4
8018,1260,3
8019,2458,5
8020,43,1
8021,2323,5
8022,3264,7
8023,3626,8
8024,884,2
8025,4902,10
8026,4299,9
8027,161,1
8028,1486,3
8029,529,2
8030,2432,5
8031,3474,7
8032,3845,8
8033,2318,5
8034,3293,7
8035,1613,4
8036,33,1
8037,2484,5
8038,4687,10
8039,2162,5
8040,2649,6
8041,718,2
8042,1093,3
8043,106,1
8044,2102,5
8045,4611,10
8046,1586,4
8047,1300,3
8048,983,2
8049,3841,8
8050,813,2
8051,926,2
8052,2648,6
8053,2409,5
8054,1322,3
8055,3987,8
8056,2978,6
8057,2227,5
8058,1968,4
8059,1470,3
8060,1385,3
8061,1723,4
8062,1099,3
8063,1262,3
8064,4366,9
8065,4952,10
8066,4944,10
8067,2293,5
8068,2301,5
8069,4902,10
8070,960,2
8071,3666,8
8072,2702,6
8073,4297,9
8074,2863,6
8075,2732,6
8076,865,2
8077,3229,7
8078,3778,8
8079,2143,5
8080,1701,4
8081,366,1
8082,1186,3
8083,960,2
8084,4546,10
8085,3318,7
8086,2371,5
8087,3766,8
8088,930,2
8089,3996,9
8090,1644,4
8091,4575,10
8092,3570,8
8093,1415,3
8094,946,2
8095,4039,9
8096,3404,7
8097,2482,5
8098,3311,7
8099,4101,9
8100,35,1
8101,744,2
8102,4328,9
8103,3748,8
8104,4825,10
8105,3920,8
8106,4915,10
8107,3005,7
8108,4785,10
8109,3367,7
8110,4686,10
8111,4608,10
8112,4508,10
8113,2232,5
8114,3712,8
8115,4097,9
8116,2705,6
8117,4199,9
8118,1701,4
8119,4194,9
8120,4250,9
8121,1165,3
8122,2508,6
8123,3424,7
8124,3296,7
8125,1123,3
8126,3395,7
8127,1893,4
8128,2667,6
8129,1807,4
8130,2659,6
8131,4027,9
8132,4712,10
8133,1366,3
8134,1080,3
8135,3862,8
8136,3767,8
8137,4445,9
8138,2140,5
8139,3162,7
8140,630,2
8141,589,2
8142,3120,7
8143,1239,3
8144,4779,10
8145,1786,4
8146,3991,8
8147,2866,6
8148,599,2
8149,2325,5
8150,3471,7
8151,2079,5
8152,4508,10
8153,1860,4
8154,1759,4
8155,4962,10
8156,779,2
8157,1733,4
8158,2216,5
8159,3779,8
8160,4728,10
8161,159,1
8162,4728,10
8163,2887,6
8164,3193,7
8165,3817,8
8166,1529,4
8167,3955,8
8168,3404,7
8169,1795,4
8170,2056,5
8171,3929,8
8172,2908,6
8173,2543,6
8174,1795,4
8175,4018,9
8176,4730,10
8177,746,2
8178,1115,3
8179,1772,4
8180,3763,8
8181,3530,8
8182,3840,8
8183,946,2
8184,2283,5
8185,4477,9
8186,1654,4
8187,426,1
8188,4565,10
8189,4250,9
8190,4469,9
8191,3977,8
8192,2797,6
8193,3503,8
8194,3582,8
8195,1931,4
8196,3889,8
8197,1893,4
8198,3770,8
8199,4227,9
8200,4323,9
8201,1672,4
8202,2478,5
8203,1437,3
8204,2861,6
8205,336,1
8206,3909,8
8207,1445,3
8208,3815,8
8209,4237,9
8210,3142,7
8211,4524,10
8212,1594,4
8213,3898,8
8214,345,1
8215,3422,7
8216,379,1
8217,2019,5
8218,2792,6
8219,2882,6
8220,1151,3
8221,1790,4
8222,2693,6
8223,4786,10
8224,1736,4
8225,1195,3
8226,1706,4
8227,699,2
8228,4193,9
8229,3444,7
8230,3689,8
8231,3145,7
8232,2657,6
8233,4525,10
8234,423,1
8235,392,1
8236,3699,8
8237,1155,3
8238,957,2
8239,1856,4
8240,377,1
8241,1069,3
8242,3822,8
8243,2522,6
8244,400,1
8245,2691,6
8246,2528,6
8247,4881,10
8248,3274,7
8249,2687,6
8250,3649,8
8251,1030,3
8252,835,2
8253,2827,6
8254,3351,7
8255,477,1
8256,338,1
8257,1879,4
8258,2353,5
8259,1130,3
8260,4155,9
8261,3941,8
8262,1213,3
8263,1705,4
8264,162,1
8265,1768,4
8266,2274,5
8267,3492,7
8268,2092,5
8269,2137,5
8270,1794,4
8271,3007,7
8272,4534,10
8273,262,1
8274,564,2
8275,4580,10
8276,2706,6
8277,1538,4
8278,3824,8
8279,3321,7
8280,2840,6
8281,1719,4
8282,1368,3
8283,4238,9
8284,4841,10
8285,694,2
8286,1525,4
8287,2491,5
8288,4838,10
8289,645,2
8290,3147,7
8291,2913,6
8292,1412,3
8293,1280,3
8294,2812,6
8295,3945,8
8296,558,2
8297,3238,7
8298,191,1
8299,2102,5
8300,910,2
8301,498,2
8302,2960,6
8303,2891,6
8304,2337,5
8305,3824,8
8306,3666,8
8307,2916,6
8308,2801,6
8309,4865,10
8310,4685,10
8311,511,2
8312,290,1
8313,4483,9
8314,3789,8
8315,3843,8
8316,3683,8
8317,4327,9
8318,1852,4
8319,895,2
8320,3696,8
8321,2429,5
8322,931,2
8323,100,1
8324,2358,5
8325,1842,4
8326,263,1
8327,3709,8
8328,2105,5
8329,921,2
8330,4768,10
8331,3165,7
8332,3209,7
8333,4893,10
8334,243,1
8335,1818,4
8336,1153,3
8337,785,2
8338,1789,4
8339,378,1
8340,3545,8
8341,1588,4
8342,1962,4
8343,4369,9
8344,4389,9
8345,823,2
8346,2741,6
8347,689,2
8348,1774,4
8349,264,1
8350,723,2
8351,2074,5
8352,3603,8
8353,1670,4
8354,2859,6
8355,3956,8
8356,4577,10
8357,2804,6
8358,648,2
8359,2657,6
8360,1441,3
8361,3908,8
8362,3951,8
8363,2377,5
8364,2476,5
8365,3053,7
8366,1493,3
8367,739,2
8368,1319,3
8369,2468,5
8370,3673,8
8371,3927,8
8372,4417,9
8373,3036,7
8374,4530,10
8375,2614,6
8376,919,2
8377,635,2
8378,3575,8
8379,3924,8
8380,3291,7
8381,890,2
8382,4719,10
8383,2687,6
8384,1763,4
8385,3211,7
8386,3754,8
8387,2072,5
8388,521,2
8389,700,2
8390,2611,6
8391,4529,10
8392,3662,8
8393,4620,10
8394,3194,7
8395,3600,8
8396,4112,9
8397,645,2
8398,699,2
8399,820,2
8400,4033,9
8401,4022,9
8402,1120,3
8403,4370,9
8404,817,2
8405,2146,5
8406,179,1
8407,2638,6
8408,3374,7
8409,725,2
8410,952,2
8411,1048,3
8412,4294,9
8413,3936,8
8414,313,1
8415,4864,10
8416,4406,9
8417,4451,9
8418,4702,10
8419,3716,8
8420,2426,5
8421,1227,3
8422,3861,8
8423,659,2
8424,3658,8
8425,1267,3
8426,1873,4
8427,4540,10
8428,3174,7
8429,1398,3
8430,3295,7
8431,4268,9
8432,504,2
8433,2202,5
8434,3209,7
8435,2341,5
8436,4618,10
8437,3892,8
8438,3728,8
8439,2655,6
8440,4931,10
8441,2889,6
8442,877,2
8443,4197,9
8444,1087,3
8445,3225,7
8446,4796,10
8447,2662,6
8448,1564,4
8449,3754,8
8450,2898,6
8451,1443,3
8452,3504,8
8453,306,1
8454,4932,10
8455,1735,4
8456,3691,8
8457,1565,4
8458,945,2
8459,3655,8
8460,3364,7
8461,3478,7
8462,2739,6
8463,1411,3
8464,2339,5
8465,4388,9
8466,1781,4
8467,527,2
8468,971,2
8469,1971,4
8470,1422,3
8471,4081,9
8472,1651,4
8473,3256,7
8474,3985,8
8475,2697,6
8476,4830,10
8477,669,2
8478,3490,7
8479,4754,10
8480,3088,7
8481,94,1
8482,2751,6
8483,3946,8
8484,356,1
8485,1392,3
8486,4182,9
8487,814,2
8488,2233,5
8489,2705,6
8490,1858,4
8491,3334,7
8492,2271,5
8493,2106,5
8494,3320,7
8495,4012,9
8496,3200,7
8497,3875,8
8498,3147,7
8499,2158,5
8500,1352,3
8501,1737,4
8502,1548,4
8503,181,1
8504,1936,4
8505,2881,6
8506,83,1
8507,1851,4
8508,2410,5
8509,4516,10
8510,3173,7
8511,3391,7
8512,920,2
8513,3962,8
8514,3227,7
8515,174,1
8516,1658,4
8517,4035,9
8518,4050,9
8519,2584,6
8520,4047,9
8521,2566,6
8522,1718,4
8523,4306,9
8524,2855,6
8525,3432,7
8526,4230,9
8527,4856,10
8528,1692,4
8529,1396,3
8530,1078,3
8531,733,2
8532,2866,6
8533,4386,9
8534,1324,3
8535,943,2
8536,2241,5
8537,4584,10
8538,3925,8
8539,2987,6
8540,3547,8
8541,3849,8
8542,1781,4
8543,4597,10
8544,2613,6
8545,4526,10
8546,1450,3
8547,4671,10
8548,3084,7
8549,3688,8
8550,3562,8
8551,3877,8
8552,1520,4
8553,2182,5
8554,4694,10
8555,1321,3
8556,1189,3
8557,4657,10
8558,4884,10
8559,3568,8
8560,507,2
8561,2897,6
8562,1015,3
8563,1003,2
8564,3799,8
8565,2391,5
8566,23,1
8567,4231,9
8568,4031,9
8569,1043,3
8570,2261,5
8571,4750,10
8572,4165,9
8573,4331,9
8574,4346,9
8575,4616,10
8576,1101,3
8577,3024,7
8578,2550,6
8579,4202,9
8580,3482,7
8581,2764,6
8582,2084,5
8583,430,1
8584,2244,5
8585,4457,9
8586,4683,10
8587,57,1
8588,451,1
8589,405,1
8590,1484,3
8591,3689,8
8592,1826,4
8593,3571,8
8594,552,2
8595,1203,3
8596,421,1
8597,1186,3
8598,3355,7
8599,3162,7
8600,1988,4
8601,4129,9
8602,2111,5
8603,648,2
8604,1004,2
8605,202,1
8606,195,1
8607,2620,6
8608,722,2
8609,2421,5
8610,765,2
8611,595,2
8612,2303,5
8613,2951,6
8614,4330,9
8615,4899,10
8616,2854,6
8617,4131,9
8618,4217,9
8619,296,1
8620,1156,3
8621,344,1
8622,4832,10
8623,1005,2
8624,3960,8
8625,3134,7
8626,1154,3
8627,1532,4
8628,32,1
8629,2101,5
8630,4101,9
8631,4747,10
8632,3467,7
8633,505,2
8634,312,1
8635,2840,6
8636,2480,5
8637,2525,6
8638,1379,3
8639,4651,10
8640,4483,9
8641,3314,7
8642,1784,4
8643,4849,10
8644,3276,7
8645,3767,8
8646,1615,4
8647,1125,3
8648,4108,9
8649,3998,9
8650,4629,10
8651,340,1
8652,2653,6
8653,3058,7
8654,4410,9
8655,3118,7
8656,4248,9
8657,2354,5
8658,1136,3
8659,3884,8
8660,270,1
8661,1545,4
8662,3985,8
8663,4780,10
8664,4210,9
8665,3460,7
8666,4295,9
8667,2189,5
8668,807,2
8669,3688,8
8670,2380,5
8671,3828,8
8672,2590,6
8673,1086,3
8674,1348,3
8675,2501,5
8676,4336,9
8677,2373,5
8678,4355,9
8679,4637,10
8680,2217,5
8681,2368,5
8682,2462,5
8683,2684,6
8684,862,2
8685,1175,3
8686,3685,8
8687,274,1
8688,3198,7
8689,826,2
8690,4879,10
8691,2833,6
8692,4662,10
8693,1444,3
8694,1809,4
8695,3973,8
8696,299,1
8697,1005,2
8698,4127,9
8699,4550,10
8700,357,1
8701,3147,7
8702,1046,3
8703,1792,4
8704,2207,5
8705,4304,9
8706,102,1
8707,221,1
8708,3802,8
8709,4628,10
8710,833,2
8711,4427,9
8712,1435,3
8713,1784,4
8714,2127,5
8715,929,2
8716,2259,5
8717,2727,6
8718,1681,4
8719,2435,5
8720,4889,10
8721,1005,2
8722,3313,7
8723,2862,6
8724,4424,9
8725,921,2
8726,2831,6
8727,346,1
8728,1364,3
8729,209,1
8730,797,2
8731,3315,7
8732,2271,5
8733,4422,9
8734,784,2
8735,1409,3
8736,3484,7
8737,4380,9
8738,4686,10
8739,3671,8
8740,2798,6
8741,2405,5
8742,2192,5
8743,954,2
8744,2885,6
8745,3989,8
8746,4819,10
8747,2956,6
8748,4119,9
8749,3785,8
8750,799,2
8751,2608,6
8752,3613,8
8753,3481,7
8754,632,2
8755,1841,4
8756,1513,4
8757,4235,9
8758,4398,9
8759,2863,6
8760,43,1
8761,2793,6
8762,745,2
8763,3206,7
8764,333,1
8765,3348,7
8766,4002,9
8767,721,2
8768,1828,4
8769,1467,3
8770,94,1
8771,1616,4
8772,3937,8
8773,2144,5
8774,3699,8
8775,410,1
8776,4647,10
8777,1146,3
8778,3679,8
8779,341,1
8780,1009,3
8781,2323,5
8782,880,2
8783,1420,3
8784,1767,4
8785,3512,8
8786,2271,5
8787,767,2
8788,2925,6
8789,4962,10
8790,2822,6
8791,1323,3
8792,2690,6
8793,1972,4
8794,1659,4
8795,323,1
8796,3073,7
8797,2570,6
8798,1806,4
8799,3141,7
8800,1419,3
8801,1617,4
8802,3261,7
8803,1277,3
8804,1244,3
8805,4666,10
8806,2245,5
8807,232,1
8808,3090,7
8809,3291,7
8810,197,1
8811,4027,9
8812,2517,6
8813,3341,7
8814,4524,10
8815,2937,6
8816,4006,9
8817,3796,8
8818,4133,9
8819,4735,10
8820,1257,3
8821,1434,3
8822,1511,4
8823,2492,5
8824,1332,3
8825,541,2
8826,4503,10
8827,3430,7
8828,2138,5
8829,2288,5
8830,4932,10
8831,3912,8
8832,4981,10
8833,182,1
8834,2922,6
8835,4936,10
8836,1332,3
8837,1233,3
8838,101,1
8839,863,2
8840,450,1
8841,2063,5
8842,1882,4
8843,1244,3
8844,2251,5
8845,241,1
8846,3660,8
8847,1748,4
8848,2633,6
8849,3502,8
8850,3057,7
8851,182,1
8852,1498,3
8853,3416,7
8854,350,1
8855,2496,6
8856,1879,4
8857,220,1
8858,1808,4
8859,1512,4
8860,1905,4
8861,2257,5
8862,954,2
8863,2799,6
8864,4808,10
8865,1469,3
8866,705,2
8867,2797,6
8868,831,2
8869,851,2
8870,4922,10
8871,3771,8
8872,3671,8
8873,663,2
8874,1170,3
8875,3670,8
8876,3074,7
8877,2443,5
8878,2359,5
8879,1284,3
8880,4247,9
8881,3550,8
8882,3546,8
8883,3352,7
8884,4086,9
8885,50,1
8886,1330,3
8887,456,1
8888,3577,8
8889,2243,5
8890,2202,5
8891,2552,6
8892,346,1
8893,36,1
8894,2708,6
8895,3043,7
8896,30,1
8897,4642,10
8898,3478,7
8899,2088,5
8900,64,1
8901,3838,8
8902,1006,3
8903,704,2
8904,4484,9
8905,68,1
8906,582,2
8907,1861,4
8908,3593,8
8909,4264,9
8910,904,2
8911,3395,7
8912,2638,6
8913,3137,7
8914,738,2
8915,47,1
8916,4211,9
8917,4030,9
8918,429,1
8919,3376,7
8920,4722,10
8921,4199,9
8922,1204,3
8923,3591,8
8924,1139,3
8925,478,1
8926,3002,7
8927,1560,4
8928,131,1
8929,878,2
8930,1955,4
8931,2418,5
8932,2971,6
8933,1630,4
8934,1793,4
8935,4205,9
8936,738,2
8937,1502,3
8938,4139,9
8939,914,2
8940,900,2
8941,36,1
8942,1105,3
8943,4177,9
8944,2931,6
8945,2516,6
8946,4629,10
8947,1588,4
8948,2362,5
8949,2047,5
8950,738,2
8951,2282,5
8952,4616,10
8953,3126,7
8954,3254,7
8955,2012,4
8956,2034,5
8957,1483,3
8958,545,2
8959,394,1
8960,4725,10
8961,1763,4
8962,537,2
8963,2388,5
8964,3294,7
8965,2839,6
8966,3622,8
8967,4379,9
8968,3986,8
8969,149,1
8970,24,1
8971,2382,5
8972,4559,10
8973,477,1
8974,2871,6
8975,1045,3
8976,1983,4
8977,2026,5
8978,552,2
8979,2065,5
8980,1133,3
8981,1464,3
8982,1848,4
8983,4606,10
8984,1773,4
8985,4845,10
8986,4,1
8987,3085,7
8988,4471,9
8989,996,2
8990,2145,5
8991,4411,9
8992,4576,10
8993,3955,8
8994,3412,7
8995,2442,5
8996,1993,4
8997,564,2
8998,740,2
8999,1899,4
9000,3319,7
9001,117,1
9002,4488,10
9003,2455,5
9004,1848,4
9005,315,1
9006,2024,5
9007,1058,3
9008,30,1
9009,2368,5
9010,893,2
9011,1805,4
9012,3273,7
9013,3255,7
9014,473,1
9015,2832,6
9016,3376,7
9017,4556,10
9018,4846,10
9019,3766,8
9020,4438,9
9021,247,1
9022,1156,3
9023,258,1
9024,3864,8
9025,83,1
9026,1912,4
9027,3976,8
9028,929,2
9029,951,2
9030,1550,4
9031,2275,5
9032,446,1
9033,659,2
9034,2019,5
9035,1364,3
9036,4246,9
9037,2160,5
9038,4366,9
9039,495,2
9040,3576,8
9041,1135,3
9042,3069,7
9043,2111,5
9044,987,2
9045,1191,3
9046,2333,5
9047,4372,9
9048,993,2
9049,3679,8
9050,3710,8
9051,2737,6
9052,4591,10
9053,3256,7
9054,2158,5
9055,1553,4
9056,3709,8
9057,896,2
9058,3098,7
9059,4693,10
9060,2791,6
9061,3002,7
9062,1121,3
9063,1361,3
9064,1025,3
9065,3634,8
9066,1742,4
9067,4063,9
9068,174,1
9069,1628,4
9070,998,2
9071,681,2
9072,4550,10
9073,586,2
9074,3753,8
9075,1241,3
9076,1491,3
9077,2271,5
9078,284,1
9079,2714,6
9080,2525,6
9081,2943,6
9082,2090,5
9083,1700,4
9084,2612,6
9085,2577,6
9086,1913,4
9087,346,1
9088,1941,4
9089,3674,8
9090,4618,10
9091,214,1
9092,2269,5
9093,4636,10
9094,4940,10
9095,2121,5
9096,2255,5
9097,2224,5
9098,91,1
